,0,1,2,3,4,5,6,7,8,9
49,-0.7690807,0.6984905,-0.34785363,0.5143302,0.37657285,-1.5882976,0.37801027,-0.9378787,-0.51506996,1.124598
50,-1.3655448,-0.33640426,-0.11252925,-0.14221877,-0.8647431,-1.4410417,-0.45780653,-0.42999262,-1.401497,0.20856985
51,0.18735987,-0.37136626,-0.0037215948,0.16400331,0.7894329,-1.7965624,0.527702,0.38350096,-0.76397085,0.5830785
52,-0.85574305,1.5024521,0.7564038,0.33460563,0.29172206,0.7761523,-0.29734296,-0.48075816,0.8637493,1.470683
53,-0.68084806,0.644035,-0.97511196,0.19828886,0.72194695,-1.9394114,0.47530514,-1.2971727,-0.9705988,0.22525302
54,-0.013120115,0.46608588,0.8165702,-0.33591568,-1.0091056,-1.029066,-0.37411967,-1.3043057,0.35496452,0.54042804
55,0.28067106,-0.2664979,0.16708252,-0.1424194,-0.45957285,-0.10795528,-0.13771352,-0.17302684,0.9380166,-1.2709746
56,1.4888873,1.0957756,0.7775202,1.5168135,-1.1805775,1.0662024,0.023514152,-0.5124078,0.8252866,-0.6602206
57,-1.7671871,0.28913826,-0.9358665,-0.17848194,-0.17596978,-0.20600337,0.255193,0.24024402,1.0824286,-0.68458843
58,-0.8522822,0.9873422,-1.4357406,0.31002927,-0.1512174,-0.13769132,0.40659362,-0.2016681,1.0401111,-0.8159754
59,-0.61041725,0.10337776,-0.047857553,-1.2993779,0.08764458,0.81791586,-1.0469401,-0.12867026,-1.662571,-1.0262666
60,-0.1676516,0.8395176,-0.03434506,-0.51375973,0.87091494,-1.77208,-0.44733247,1.1985545,-1.2905256,-0.0022640228
61,-0.23461777,-0.47629088,-1.1557595,0.2054981,-0.92745423,-1.3244817,-0.027110755,-0.4366282,-1.370703,0.5248773
62,-0.5901862,0.95073074,1.7722068,0.38858956,0.39560544,0.9046175,-1.0102984,-0.9987534,0.3973019,1.4376991
63,-0.4606933,3.442424,-1.7822608,-0.05015093,-1.358715,0.034919858,2.7462506,-1.7551663,-1.232166,-0.7510066
64,0.81570846,-0.9946287,-0.6265011,0.6324149,0.7144592,0.6559486,0.75783056,-1.2728616,0.7055747,1.4670068
65,-0.48917383,1.5760202,1.1534902,1.0426826,-0.35214168,0.6590335,0.3087272,0.016209912,0.63360304,0.49325487
66,0.976924,-1.3430614,2.2611332,-0.30161947,-1.399309,1.2151506,-0.86594725,-0.33772615,-1.3563304,-1.1541824
67,-0.05603826,-1.3025026,-0.23298267,-0.81821364,0.280437,0.027723491,0.33025986,-0.3650515,0.53287995,-0.5490278
68,-1.6224656,1.1034865,0.7326946,2.927541,1.1894975,1.8591278,0.8891254,2.1731234,-1.2626548,-1.6608237
69,1.0617552,-0.08518368,-0.29430887,-0.86740196,0.43981647,-0.028335571,-0.99940866,0.84646535,0.5580088,-1.8704654
70,-0.24082547,-1.9006665,-0.030287862,-0.19927943,0.2722144,0.36171478,-0.20838581,-0.2734716,0.25108832,1.0468913
71,0.5343366,0.457847,-0.2800391,0.12544072,-1.9122349,-0.60305667,1.5609412,-0.3010225,-1.5038624,0.1498482
72,-0.5934695,0.9818705,-0.9342154,1.4608185,-0.57285273,-0.6260034,-4.098491,0.31869352,-1.7586675,0.6710378
73,0.2622704,0.31108588,0.7748244,-0.78423667,1.0499599,-1.8974509,-0.048306584,0.2775915,-1.0066098,-0.12070826
74,-0.16791749,1.379126,-0.584543,0.35228306,-2.2204075,-0.30133277,1.4523776,-0.6772015,-1.5434726,0.27365157
75,-0.35945487,0.8403008,-0.65795505,0.13777763,-1.4064145,-0.5684631,1.3730159,-0.97627234,-0.92170453,-0.28496698
76,-0.44062716,0.6402011,1.1158473,-0.18741578,0.21936357,0.95453805,-0.6618541,0.016254243,0.40343863,1.203263
77,-0.32423988,0.7507427,0.30290365,-1.6662834,0.046364546,0.77402776,0.8537589,-0.95431364,1.2155145,0.1921077
78,-0.47313154,-0.7236256,-1.5051687,0.7662855,0.8470857,-0.22890532,0.667764,-0.72352123,1.0834278,0.40191272
79,0.11205304,0.03460914,0.57744,-1.1331694,-0.40317565,-0.3202408,0.9072111,1.1866673,1.1563855,-1.1294664
