,0,1,2,3,4,5,6,7,8,9
0,0.51602906,-0.6684604,0.2948023,0.13498265,0.22611773,-1.6509492,-0.02105686,0.29056403,-1.4451075,-0.25179556
1,-0.12645447,0.8900579,-0.5153315,-1.4064198,-0.8511599,-1.1169947,1.0435865,-0.30434397,-0.7909485,0.45784423
2,0.15555102,1.5577528,-1.3189894,-0.5977209,0.12471712,-1.183707,2.3628178,-1.1980625,-0.48129413,0.7573544
3,-0.3892638,-0.21315718,0.24028255,0.67885596,-0.590771,-1.5674915,0.030971348,0.30286613,-1.32968,-0.14969723
4,-0.008131504,-0.6790114,0.53444386,-0.5174489,1.0016494,0.1954971,0.049580604,0.93452454,0.15303355,-2.2212572
5,-1.0372423,-1.9758825,0.007673472,-0.94126105,0.9763961,0.4565956,-0.24645844,-0.39530063,-0.15084347,0.43245313
6,0.025801301,-0.016296536,0.4401738,-0.048707843,-1.097549,-1.1369557,0.09040499,0.4078227,-0.69770586,0.14380416
7,-1.0218846,-0.48680347,-0.6008948,-0.08650869,1.5347419,0.2180987,0.0036903024,-0.58191764,0.18616238,0.34956613
8,-0.52300453,-0.17789549,-0.40653595,-0.68497396,-0.058056593,-0.6221734,-1.0562122,-0.18247537,-0.17834285,0.512298
9,0.3586343,-0.20280904,-1.2096733,0.61695546,0.8627374,0.14358658,-0.9018457,-0.64427197,0.7316023,-1.513605
10,-0.78806806,-0.8760274,0.59498334,-0.15485498,0.5459349,0.19564134,-0.17358598,-0.53631395,0.18530932,0.009075522
11,-0.22730249,-0.5196795,-0.8462633,-1.2893648,0.9056828,0.25524706,-0.10672501,0.9163388,0.40616503,0.65335286
12,0.23706609,1.3742347,3.1335416,0.9661843,0.5686748,0.6652902,0.052053213,-0.67296576,0.53178895,0.14346442
13,0.9880994,0.88643956,-0.52933145,-0.040366054,-0.35113275,-1.4119403,-0.5790446,0.3805196,-1.7154567,-0.0285514
14,2.2569149,0.2784813,0.22631781,1.179313,-0.7510756,-1.3131344,0.83324295,-0.6613969,-1.1452134,-0.56802714
15,0.64715403,-1.1379373,0.08892205,-1.3940353,0.44780254,0.14658087,0.20821488,0.5120488,0.30499056,0.28606477
16,-1.067944,-1.3200386,-0.3454382,0.23797125,0.19586813,0.122008085,-1.223284,0.25341597,0.75940555,-0.07510114
17,0.35257393,0.90504533,-2.021245,3.4930274,0.6693002,0.8276939,-2.180371,0.7620234,0.29876855,-0.6609116
18,-0.027911127,-0.18290561,-0.7491454,-1.4159555,0.46121752,0.19740003,-0.06569058,0.4333749,0.8334451,-1.1207873
19,-0.41243023,0.4503772,-2.0262027,0.31218106,-2.1446972,-0.33875465,1.5183775,-1.5855191,-1.8749702,1.0145909
20,-0.9214895,-1.7492955,-0.028692693,-0.20604005,-0.5730771,0.5989254,-0.19201818,0.8215554,0.6436921,0.6100968
21,-1.2064726,-0.674774,-0.6313107,1.8220332,0.21711004,-0.00020927191,0.38940316,-1.3673337,1.3850349,-1.2057543
22,0.5063687,0.9593087,-0.8483039,0.61710364,0.39894915,-1.6079305,0.48091584,-0.61704147,-0.40155372,0.08841127
23,-0.89325535,-0.7616747,-0.7563337,1.7099295,-1.1904589,-1.1671193,0.43264145,-1.3088397,-0.64570093,0.92671263
24,-1.3675947,0.3172295,-0.28069684,-1.4107344,0.68447423,-0.13010204,-1.0261133,-0.40732282,0.71714187,-1.2656853
25,-0.75685495,0.03422737,0.72853595,-1.0591149,-1.2659434,-0.6293497,-0.5728904,-0.7758964,-1.0200806,-0.4864856
26,-0.5656651,-1.3606372,-0.45855483,-0.95464814,0.56489635,0.24503225,-0.44756877,0.6090841,-0.08501163,0.5889158
27,-0.26274878,-0.51193804,-0.25607434,-0.363948,0.08675337,-0.12591958,-0.53480804,-0.7164434,0.57604617,-1.8092004
28,-0.3185865,-0.3215987,0.6597377,0.79347986,0.16816211,-0.25017136,0.014189482,-0.7446077,1.0813786,-1.6997939
29,-0.15097892,0.30463824,-1.007182,-1.0034766,0.5131688,-0.18198991,-0.43157843,0.71654236,0.9805051,-0.8974403
30,1.0467992,0.13763505,0.030041784,-1.3356147,0.47932148,0.3226518,-0.22228411,-0.71067894,0.73242784,-1.3883398
31,0.2510273,-0.54019433,0.49982396,-0.18060356,0.27623796,-1.4707736,0.5701638,-0.26413292,-1.3028641,0.41706917
32,-0.78920627,0.4987192,-0.50243616,-0.38161594,1.0791397,-0.22711837,0.13195664,-0.18869625,0.740388,-1.4557613
33,-0.5832799,1.3530581,-1.2833704,-0.9136114,-2.965178,0.87873214,2.3388045,-0.50116473,-1.6520724,0.46410534
34,0.22409111,-1.6145005,0.49232593,-1.3034356,1.1586089,0.92712146,0.24688846,0.22519478,-0.5934007,0.10704434
35,0.8588049,-0.71517533,-0.8387742,-1.3034134,0.39792538,1.0851471,0.2866575,0.9030347,0.07165721,-1.4287046
36,0.859302,-0.7441167,0.8319748,-0.6122268,0.45177698,0.9610514,-1.0063074,-2.0238075,-1.7395005,-1.139443
37,-1.3738025,-1.5776129,-2.4721277,-0.63866127,-0.06887388,0.40971226,-0.24545623,-0.13129343,0.2096116,1.4380959
38,-1.165246,-0.18773806,0.38595468,0.8900246,-0.09709638,-1.5692506,0.30715758,-0.2945682,-1.4275712,0.5658984
39,-0.1787762,0.31670153,-1.226749,1.0570602,0.03755474,0.42265064,0.7457631,-1.042002,1.1034061,0.99302113
40,-0.20855844,0.64118564,-0.038778305,-0.63710713,-0.54497546,-1.047704,1.5291116,-1.0734597,-0.49171224,0.94832873
41,-0.32358813,-1.6059058,0.14607695,-1.4180362,1.0354342,0.7519248,-0.12052402,-0.07691543,-0.12005368,0.5814043
42,0.32816845,1.1308068,-1.1252407,-0.81990206,-3.0400987,0.9997186,1.8294947,0.3757208,-2.0018437,1.5007564
43,0.40127248,-0.46897775,0.74432856,1.1825755,0.6474583,-1.8609372,-0.98798484,1.6165661,-0.6417792,-0.22228514
44,-0.02818948,0.7283101,2.4025574,0.5252237,1.4482777,0.45661205,-0.8198995,-0.25784183,0.6988502,0.76919925
45,0.7861889,0.24002337,0.33684725,-1.3622141,-0.42799747,1.3230712,0.45431846,-1.667211,-1.5200067,-1.410751
46,0.92100054,-0.37306714,-0.6648387,-1.4528852,-0.3967759,-0.07240152,-0.71456355,-0.5128449,0.4862243,-1.0070705
47,0.18529218,1.2798405,2.3157015,0.7024147,-1.1831651,1.144206,-1.1721017,-0.4352383,0.15742654,0.8080987
48,1.0794628,-0.81004316,-0.78489995,-1.997473,-0.17199337,1.5806482,0.72147423,-1.149078,-2.0786827,-0.96023667
49,-0.8926624,-1.9231949,-0.19778702,-0.13280958,0.47270942,0.6611816,-0.74409235,-0.38316593,-0.080136806,0.16948387
50,-0.30082113,-0.5748754,-0.49642262,-1.2213292,0.9263315,-0.37142056,0.17324656,0.010694411,0.40391138,-0.9269924
51,1.0851312,-0.57768005,0.27206013,-1.2969974,-0.26587087,0.0045933127,1.1686363,-0.42971152,0.69181275,-0.89429414
52,-0.6735133,-0.5557789,-0.98589826,-0.19766966,-1.2058694,0.22969383,0.25227684,-0.4275324,1.1042253,-0.08663705
53,1.5890412,0.36483955,-1.0869031,2.267202,0.45782483,0.66445273,0.7228201,-0.8618962,1.3090177,0.26901498
54,-0.7274342,0.5392051,0.7653233,-0.22634318,-0.4386257,-1.6513376,-0.7037934,0.9623662,-0.57851183,-0.53335
55,-0.51679146,-0.48035222,-0.24191567,-0.64068234,1.2043157,-0.4905191,-0.28196502,-0.46665838,1.020686,-0.7143991
56,0.45404488,-0.014867038,0.8549786,1.8827939,-0.8178428,-1.5540859,2.0176208,-2.557579,-0.2989823,-0.74142176
57,1.4022303,0.44670916,1.0189995,1.6602995,-2.37507,-0.79658794,-0.8127849,0.90155065,-1.0062658,-0.14149335
58,1.0707448,0.090176195,-0.08004308,0.7169365,1.2990897,-1.7300609,1.4153738,0.80760986,-0.9381602,1.0443563
59,0.13946557,-0.42483425,-1.0561007,0.20114082,-0.1315127,0.5363081,-1.731801,-1.3491281,0.708013,-0.94197524
60,1.2033575,0.9379917,1.2118406,2.9691718,-1.944127,-0.68873876,-2.5394778,-0.58331245,-2.2103946,-0.07346517
61,-0.29977345,-0.8383364,-0.27628395,0.70578295,0.15973699,0.3753181,-0.46702135,-0.08259608,0.7687545,-1.493368
62,-0.25381356,0.4446279,-0.12561217,-1.035033,-0.20884132,-1.2885933,0.87246007,-1.0077221,-0.8044815,0.31180045
63,0.6046739,0.521952,2.2177691,1.4669058,-1.2377628,1.2359817,0.010684103,0.636509,0.56905794,0.025752842
64,1.5967948,-0.012048066,0.61265707,1.4913869,-1.8064599,-1.1066353,-0.41024128,0.0838965,-1.1959152,-0.75819206
65,-0.24883908,-1.5751147,0.13631713,-1.2562761,0.4496951,0.4902292,-0.38590786,-0.17095686,0.21451604,0.54009104
66,0.20741665,0.19827783,0.44498965,-0.0060862303,-0.60704756,-1.1835132,-0.5763692,0.40268794,-0.35213092,-0.4532873
67,0.1407395,0.5790514,-0.12588164,-1.1269882,-0.8755279,0.10550475,0.60125965,0.4543368,1.1516945,0.27564642
68,0.14177793,-0.21228653,-0.9821533,1.1291425,-0.4875533,1.4422121,0.079725474,0.5813259,0.63461554,0.6243466
69,-0.25033402,-1.7549381,-0.28166685,-0.81615674,0.73003626,0.925983,-0.5306071,-0.048708964,-0.52941835,0.50033295
70,-0.43953025,-0.77527314,-1.377771,1.3355217,-0.45354277,-1.3317118,0.4534487,0.7461269,-0.7831887,0.47825083
71,0.21274745,-0.1046316,0.4453528,0.23543644,-0.7881206,-1.3065007,-0.19619381,-0.4017885,-0.72308755,-0.91092944
72,-0.86267865,-0.3985433,-2.0271819,0.5584852,-0.5375797,0.18820268,0.45190227,0.2254837,0.502153,-0.30333346
73,0.21747452,0.012926877,-0.31863323,0.46407503,-0.4576369,-1.4270518,-0.119936645,-0.2261212,-0.89004254,0.9557946
74,-0.04260677,0.932354,0.7405653,2.2945879,0.51195526,-1.8537697,1.3505046,-1.250036,-0.292514,-0.49166444
75,-0.47308254,0.5338988,-1.6965169,0.14418918,0.48430455,0.04152924,0.56654865,0.66745275,0.7670884,-0.49565834
76,-0.9088643,0.30788904,1.0172528,0.042724073,-0.7950582,0.7067781,0.7113114,-0.59902436,1.1506239,0.3759357
77,-0.46528476,-1.1998596,0.29333335,-0.41953748,0.61644745,0.072571754,-0.5571985,0.124617115,-0.01848206,0.46284637
78,-0.05042392,-1.0007639,-0.08880523,0.41490334,0.8758416,0.46328348,0.43417287,-0.7592014,0.219069,-2.2825742
79,-1.2722116,-0.6435954,0.80964816,-0.56040233,-1.6027753,0.5980534,-1.1266878,1.8999361,0.6117195,1.8037542
80,0.4057545,-0.6077829,-0.019303411,0.057344913,0.8032398,-1.3678577,1.0040486,-1.4620978,-1.0421,0.1438177
81,1.6461201,0.7449352,-1.1575264,1.1844661,-2.6761885,-0.14317173,-0.52898914,-0.1217044,-1.9672396,0.7280158
82,-0.7270775,1.421241,1.8423971,1.6512463,1.9155526,0.9621126,-0.76938695,-0.23015077,0.6841636,0.54537547
83,-0.60641164,-1.049375,0.24097481,-0.8675877,0.74115,0.34120458,-1.4725769,1.1802211,0.18537584,2.0392778
84,0.7280647,0.73890924,0.933216,-0.57131445,1.2995112,0.31799132,0.2768942,-0.56915605,0.91320133,1.5260063
85,-0.4691345,-1.4677231,-0.39891538,-1.8358352,0.91491807,-0.023265898,-0.2273846,0.43556646,0.07709804,-0.20636961
86,1.6919558,0.21012288,1.298101,-0.68925554,0.5323062,0.39092296,0.12673491,-1.0644473,0.4234696,1.9928671
87,-0.22738624,0.39001605,-0.31854984,-0.27726394,-1.0459554,0.08080089,-0.09574857,-0.32018423,1.0777055,0.41262296
88,-1.2522917,-0.06390971,1.1886994,-0.1983057,-0.62201846,-1.5977166,-0.7063254,1.3233172,-0.6592891,-0.329356
89,1.4422183,0.0051816106,-0.15837404,0.5914814,-1.1955307,0.8453267,-0.16903931,0.6646961,0.8265275,0.2653555
90,-0.1038633,2.9768639,0.33164957,-2.7429454,1.895782,0.9232766,-0.074196756,2.045358,-2.3173027,0.8087797
91,-0.47833252,-1.3858039,-1.4230715,-0.108213276,0.07528758,0.9728462,0.24550116,-0.0057244487,0.5257349,0.45516
92,-0.26578963,1.2547934,1.5988178,1.3159888,-0.9948076,1.1048074,-1.0087261,-1.5599273,-1.8568113,-2.2302287
93,-0.048245788,-0.4692142,-0.34627482,-1.3582811,0.07867265,0.1223138,-0.24181288,0.13933225,0.1990736,-0.69412005
94,-0.6007962,0.22832455,-1.0246052,-0.2286404,0.004929304,0.5238599,-0.8643181,0.20181365,0.70915467,-0.9717288
95,-0.41110903,-1.1902618,1.0949446,0.69834083,-0.16056156,-1.488806,-0.17126718,-0.16313906,-0.6151447,0.19855455
96,-0.8715861,-1.636354,0.38177058,-1.4190611,0.5299865,-0.46709317,-0.5568352,1.5181595,0.8117449,-0.5428888
97,-0.26290995,-0.7656849,0.3843792,-0.48286018,0.51811767,0.13601154,-0.3773033,0.37723437,0.06806055,-0.059078187
98,-0.02737397,-0.9396071,-1.5699205,0.80434126,0.14908695,0.21356636,0.6332621,0.4376426,1.1428494,0.55182636
99,-0.33376917,-1.0273054,-0.65354764,1.0013993,-1.1730268,-1.1687415,-0.06325358,0.7466101,-1.2978263,0.6547698
100,-0.45629597,-1.5391257,0.45640817,-0.7684982,1.6684926,0.40712243,-0.0606488,0.5346853,0.18310848,0.4772806
101,1.0086138,-0.33661777,0.18393691,-0.521544,0.35505867,0.2841279,-0.16820942,0.04832601,0.4096367,-1.5296959
